,▶ -> ▶,▶ -> Create Fine,Create Fine -> Send Fine,Send Fine -> ■,■ -> ■,Send Fine -> Insert Fine Notification,Insert Fine Notification -> Add penalty,Add penalty -> Send for Credit Collection,Send for Credit Collection -> ■,Add penalty -> Payment,Payment -> ■,Insert Fine Notification -> Insert Date Appeal to Prefecture,Insert Date Appeal to Prefecture -> Add penalty,Add penalty -> Send Appeal to Prefecture,Send Appeal to Prefecture -> ■,Create Fine -> Payment,Payment -> Payment,Add penalty -> Insert Date Appeal to Prefecture,Insert Date Appeal to Prefecture -> Send Appeal to Prefecture,Payment -> Send for Credit Collection,Send Appeal to Prefecture -> Receive Result Appeal from Prefecture,Receive Result Appeal from Prefecture -> Notify Result Appeal to Offender,Notify Result Appeal to Offender -> Payment,Send Fine -> Payment,Insert Fine Notification -> Payment,Payment -> Add penalty,Payment -> Send Fine,Notify Result Appeal to Offender -> Appeal to Judge,Appeal to Judge -> ■,Send Appeal to Prefecture -> Add penalty,Add penalty -> Receive Result Appeal from Prefecture,Notify Result Appeal to Offender -> Send for Credit Collection,Insert Fine Notification -> Appeal to Judge,Appeal to Judge -> Add penalty,Send Fine -> Insert Date Appeal to Prefecture,Add penalty -> ■,Appeal to Judge -> Payment,Add penalty -> Appeal to Judge,Notify Result Appeal to Offender -> ■,▶ -> Send for Credit Collection,Receive Result Appeal from Prefecture -> ■,Payment -> Insert Fine Notification,▶ -> Payment
2009-04-17 00:00:00+00:00,28,28,20,0,27,0,64,1,0,0,26,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-18 00:00:00+00:00,14,14,16,0,13,0,35,1,0,0,13,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-19 00:00:00+00:00,37,37,9,0,0,0,12,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-20 00:00:00+00:00,23,23,25,0,20,0,9,1,0,0,17,0,1,0,3,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-21 00:00:00+00:00,47,47,15,0,21,1,4,0,0,0,21,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-22 00:00:00+00:00,11,11,29,0,18,1,3,1,0,0,17,0,0,0,1,18,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-23 00:00:00+00:00,24,24,9,0,19,0,0,0,0,0,19,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-24 00:00:00+00:00,50,50,13,0,13,0,3,1,0,0,13,0,0,0,0,11,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-25 00:00:00+00:00,37,37,26,0,1,0,1,1,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-26 00:00:00+00:00,21,21,17,0,1,1,1,0,0,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-27 00:00:00+00:00,23,23,11,0,23,0,0,0,0,1,23,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-28 00:00:00+00:00,16,16,13,0,21,0,1,0,0,0,21,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-29 00:00:00+00:00,29,29,9,0,19,0,0,3,0,0,19,0,0,0,0,7,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-04-30 00:00:00+00:00,25,25,19,0,18,0,0,0,0,0,18,0,0,0,0,10,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2009-05-01 00:00:00+00:00,58,58,13,0,0,0,0,3,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-02 00:00:00+00:00,26,26,32,0,6,0,0,1,0,0,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-03 00:00:00+00:00,53,53,14,0,4,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-04 00:00:00+00:00,50,50,33,0,33,2,2,1,0,0,31,0,1,0,2,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-05 00:00:00+00:00,42,42,24,0,22,1,1,0,0,0,22,0,2,0,0,26,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-06 00:00:00+00:00,32,32,22,0,23,0,0,1,0,0,23,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2009-05-07 00:00:00+00:00,32,32,19,0,28,2,1,0,0,0,28,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009-05-08 00:00:00+00:00,26,26,19,0,27,1,1,0,0,0,27,0,1,0,0,13,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-09 00:00:00+00:00,43,43,19,0,8,0,0,0,0,0,8,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2009-05-10 00:00:00+00:00,40,40,30,0,2,0,1,0,0,1,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-11 00:00:00+00:00,29,29,31,0,22,0,0,0,0,0,22,0,2,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009-05-12 00:00:00+00:00,34,34,19,153,173,436,0,1,0,0,20,0,1,0,0,10,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-13 00:00:00+00:00,25,25,20,0,13,1,1,0,0,0,13,0,1,0,0,14,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-14 00:00:00+00:00,28,28,17,0,17,0,0,0,0,0,17,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-15 00:00:00+00:00,60,60,20,0,7,1,1,0,0,0,7,0,1,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-16 00:00:00+00:00,34,34,36,0,5,2,2,0,0,0,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-17 00:00:00+00:00,51,51,21,0,1,0,0,1,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-18 00:00:00+00:00,47,47,32,0,15,2,0,2,0,0,15,0,0,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2009-05-19 00:00:00+00:00,31,31,30,0,21,0,1,2,0,0,21,0,2,0,0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-20 00:00:00+00:00,32,32,25,0,21,0,82,1,0,1,20,11,1,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-21 00:00:00+00:00,48,48,24,0,11,0,96,0,0,0,11,7,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-22 00:00:00+00:00,82,82,32,0,16,2,30,1,0,0,14,5,2,0,2,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009-05-23 00:00:00+00:00,57,57,51,0,17,0,9,1,0,0,17,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-24 00:00:00+00:00,38,38,42,0,2,3,3,1,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-25 00:00:00+00:00,33,33,26,0,23,1,12,1,0,0,22,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2009-05-26 00:00:00+00:00,32,32,21,0,21,1,6,1,0,0,21,1,2,1,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-27 00:00:00+00:00,35,35,25,0,13,1,5,0,0,0,13,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-28 00:00:00+00:00,30,30,21,0,23,4,8,2,0,0,23,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2009-05-29 00:00:00+00:00,46,46,21,0,22,0,4,1,0,0,21,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009-05-30 00:00:00+00:00,25,25,32,0,6,0,71,0,0,0,6,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-05-31 00:00:00+00:00,32,32,15,0,1,3,46,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-01 00:00:00+00:00,28,28,17,144,163,413,22,1,0,0,19,1,1,0,0,15,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-02 00:00:00+00:00,41,41,16,0,3,0,8,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-03 00:00:00+00:00,55,55,26,0,25,0,0,2,0,1,25,0,2,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-04 00:00:00+00:00,72,72,34,0,16,0,3,0,0,1,16,0,1,0,0,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009-06-05 00:00:00+00:00,31,31,51,0,25,2,61,19,0,5,24,5,0,1,1,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2009-06-06 00:00:00+00:00,68,68,18,0,7,0,129,65,0,11,7,3,1,9,0,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2009-06-07 00:00:00+00:00,25,25,37,0,6,0,0,43,0,7,6,0,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2009-06-08 00:00:00+00:00,35,35,15,0,41,0,43,29,0,10,39,2,1,2,0,10,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-09 00:00:00+00:00,53,53,24,0,22,0,14,20,0,1,22,2,2,2,0,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009-06-10 00:00:00+00:00,62,62,39,0,23,0,10,14,0,2,23,1,0,1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009-06-11 00:00:00+00:00,69,69,36,0,20,2,8,0,0,0,20,0,1,0,0,26,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-12 00:00:00+00:00,76,76,45,132,159,420,4,0,0,0,27,0,3,0,0,24,0,0,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-13 00:00:00+00:00,57,57,50,0,12,3,8,5,0,2,12,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-14 00:00:00+00:00,69,69,43,0,0,0,0,5,0,2,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-15 00:00:00+00:00,68,68,46,0,24,1,30,5,0,0,24,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-16 00:00:00+00:00,60,60,47,0,20,0,98,59,0,5,20,4,2,0,0,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-17 00:00:00+00:00,59,59,39,0,19,1,121,33,0,2,19,9,0,0,0,21,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
2009-06-18 00:00:00+00:00,59,59,44,0,23,0,95,12,0,0,23,1,1,1,0,15,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009-06-19 00:00:00+00:00,78,78,38,0,23,0,20,8,0,1,23,4,0,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-20 00:00:00+00:00,59,59,50,0,13,0,6,4,0,0,13,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2009-06-21 00:00:00+00:00,49,49,41,0,6,2,3,3,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-22 00:00:00+00:00,35,35,31,0,28,0,5,0,0,0,28,1,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-23 00:00:00+00:00,67,67,28,0,21,3,7,3,0,0,21,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-24 00:00:00+00:00,49,49,38,0,19,0,2,1,0,0,19,0,1,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-25 00:00:00+00:00,77,77,34,0,22,0,9,1,0,0,22,1,1,0,0,15,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-26 00:00:00+00:00,142,142,44,0,49,1,29,0,0,0,30,1,1,0,19,33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-27 00:00:00+00:00,123,123,83,0,14,1,46,1,0,0,14,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009-06-28 00:00:00+00:00,85,85,75,0,3,0,39,0,0,0,3,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2009-06-29 00:00:00+00:00,66,66,52,0,32,2,21,0,0,0,32,0,2,0,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-06-30 00:00:00+00:00,44,44,38,0,36,0,3,0,0,0,35,0,2,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-01 00:00:00+00:00,67,67,32,0,30,0,0,0,0,0,30,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-02 00:00:00+00:00,99,99,38,0,33,0,2,0,0,0,33,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-03 00:00:00+00:00,114,114,65,0,39,3,5,1,0,1,39,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-04 00:00:00+00:00,173,173,72,0,21,1,1,1,0,0,21,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-05 00:00:00+00:00,59,59,119,0,3,5,5,0,0,0,3,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-06 00:00:00+00:00,59,59,44,0,45,1,1,0,0,1,45,0,7,0,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-07 00:00:00+00:00,39,39,39,0,43,3,4,1,0,0,43,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-08 00:00:00+00:00,45,45,24,0,20,0,0,0,0,0,20,0,2,0,0,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009-07-09 00:00:00+00:00,48,48,30,0,40,0,1,0,0,1,40,0,2,0,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-10 00:00:00+00:00,128,128,37,0,29,4,4,0,0,0,28,0,2,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009-07-11 00:00:00+00:00,97,97,87,1,14,1,1,0,0,0,13,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-12 00:00:00+00:00,56,56,62,0,3,2,2,1,0,0,3,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-13 00:00:00+00:00,74,74,31,0,38,1,1,0,0,0,38,0,1,0,0,25,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-14 00:00:00+00:00,29,29,40,0,39,0,0,0,0,1,39,0,3,0,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-15 00:00:00+00:00,65,65,19,0,50,1,1,2,0,0,50,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-16 00:00:00+00:00,73,73,43,0,34,0,0,0,0,0,34,0,1,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-17 00:00:00+00:00,149,149,49,0,46,0,1,0,0,0,46,0,3,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2009-07-18 00:00:00+00:00,125,125,95,0,15,0,0,1,0,0,15,0,0,0,0,54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-19 00:00:00+00:00,64,64,66,0,2,4,4,72,0,10,2,0,0,11,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-20 00:00:00+00:00,65,65,44,133,208,440,2,74,0,19,75,0,2,6,0,20,4,3,1,1,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-21 00:00:00+00:00,55,55,38,0,61,0,0,23,0,6,61,0,0,5,0,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2009-07-22 00:00:00+00:00,41,41,42,0,45,2,2,6,0,3,45,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-23 00:00:00+00:00,66,66,28,0,46,1,5,3,0,0,46,0,0,0,0,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-24 00:00:00+00:00,100,100,45,0,52,0,127,10,0,3,52,11,1,1,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
2009-07-25 00:00:00+00:00,121,121,64,0,32,2,20,4,0,2,32,7,1,1,0,35,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-26 00:00:00+00:00,47,47,81,0,2,1,1,3,0,2,2,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-27 00:00:00+00:00,60,60,28,0,59,0,38,8,0,0,59,3,2,1,0,19,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2009-07-28 00:00:00+00:00,67,67,42,138,181,367,31,2,0,2,43,2,1,0,0,18,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2009-07-29 00:00:00+00:00,64,64,51,114,136,440,17,70,0,1,22,0,0,1,0,16,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009-07-30 00:00:00+00:00,74,74,47,0,34,1,9,45,0,1,34,0,0,0,0,17,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-07-31 00:00:00+00:00,99,99,47,0,55,4,11,20,0,2,36,0,2,1,19,27,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-01 00:00:00+00:00,109,109,61,0,18,0,72,8,0,0,18,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2009-08-02 00:00:00+00:00,78,78,70,0,1,0,0,0,0,0,1,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-03 00:00:00+00:00,51,51,52,0,56,0,198,3,0,0,56,4,2,0,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2009-08-04 00:00:00+00:00,46,46,42,0,40,1,106,45,0,15,40,3,2,2,0,9,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2009-08-05 00:00:00+00:00,69,69,26,0,50,0,60,111,0,16,50,5,2,2,0,20,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-06 00:00:00+00:00,70,70,43,0,44,0,71,0,0,0,44,1,3,0,0,26,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2009-08-07 00:00:00+00:00,100,100,47,0,37,2,48,39,0,2,37,1,1,2,0,23,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009-08-08 00:00:00+00:00,123,123,60,0,29,0,16,13,0,2,29,2,1,2,0,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-09 00:00:00+00:00,38,38,85,0,2,0,2,8,0,2,2,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-10 00:00:00+00:00,56,56,23,0,54,1,23,5,0,3,52,0,1,0,2,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2009-08-11 00:00:00+00:00,63,63,31,0,39,0,30,4,0,0,39,1,3,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-12 00:00:00+00:00,66,66,47,0,38,4,13,7,0,0,38,1,2,0,0,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-13 00:00:00+00:00,80,80,49,0,49,0,98,0,0,0,49,1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2009-08-14 00:00:00+00:00,99,99,58,0,31,4,77,30,0,0,31,2,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2009-08-15 00:00:00+00:00,98,98,53,0,5,0,44,93,0,4,5,0,2,3,0,46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-16 00:00:00+00:00,71,71,70,0,8,2,32,101,0,17,8,0,0,8,0,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-17 00:00:00+00:00,52,52,38,0,57,2,37,84,0,10,57,0,0,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-08-18 00:00:00+00:00,60,60,32,0,52,1,6,18,0,2,52,0,1,2,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-19 00:00:00+00:00,48,48,42,0,56,2,7,5,0,1,56,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-20 00:00:00+00:00,83,83,32,0,66,0,3,3,0,0,66,0,3,0,0,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-21 00:00:00+00:00,80,80,44,0,38,1,3,3,0,2,38,0,1,1,0,39,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-08-22 00:00:00+00:00,77,77,56,0,15,1,3,7,0,0,15,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
